,age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,eligible,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,noise_21,noise_22,noise_23,noise_24,noise_25,noise_26,noise_27,noise_28,noise_29,noise_30,noise_31,noise_32,noise_33,noise_34,noise_35,noise_36,noise_37,noise_38,noise_39,noise_40,noise_41,noise_42,noise_43,noise_44,noise_45,noise_46,noise_47,noise_48,noise_49,noise_50,noise_51,noise_52
933,99,m,yes,yes,yes,yes,yes,True,False,2484,out,67,True,79,35,46,34,65,81,73,43,39,86,4,98,85,79,45,64,23,65,35,99,45,21,25,3,0,57,96,64,84,35,48,78,33,90,47,76,8,94,18,16,30,62,24,99,77,88,50,98,72,84,61,37
934,71,m,yes,yes,yes,yes,yes,True,False,1584,out,56,True,79,54,30,62,10,73,20,31,73,66,27,36,70,54,4,71,70,92,2,24,71,36,2,62,81,37,46,89,85,36,91,76,11,13,38,77,38,34,56,7,5,38,72,66,74,93,90,17,12,81,67,91
935,67,f,no,yes,yes,yes,yes,True,False,2258,in,26,True,18,39,92,89,44,71,9,44,8,45,71,79,13,71,29,71,39,87,23,17,24,56,86,14,76,81,42,42,14,45,83,64,15,98,2,71,18,20,14,33,2,54,99,39,53,65,65,8,6,88,64,85
936,60,f,yes,yes,yes,yes,yes,True,False,1079,out,78,True,35,21,3,11,51,17,24,60,79,58,26,32,3,47,6,9,45,19,2,87,94,44,89,12,31,49,80,98,7,17,71,2,81,6,8,89,62,16,68,43,87,43,43,72,12,21,93,63,10,49,79,83
937,76,f,yes,yes,yes,no,yes,True,False,2261,out,92,True,4,97,79,67,92,3,71,9,94,15,26,39,21,85,13,51,70,11,85,59,26,88,0,26,67,97,38,61,82,61,6,30,93,71,48,54,67,50,39,16,33,62,95,58,55,74,78,27,23,31,22,22
938,92,m,yes,yes,yes,yes,yes,True,False,1009,out,54,True,30,22,54,91,66,31,60,60,75,54,80,70,0,43,8,58,86,2,78,77,15,36,47,62,4,28,99,12,36,73,70,34,37,89,28,5,53,24,70,23,8,61,64,9,29,65,32,73,64,20,17,88
939,61,f,yes,no,yes,yes,yes,True,False,1362,in,41,True,44,58,45,20,95,95,32,15,25,2,97,8,51,1,42,80,75,79,43,94,5,94,32,93,81,27,95,57,73,11,19,81,95,83,60,54,4,10,37,78,32,15,52,31,42,84,65,54,50,60,91,50
940,96,m,yes,yes,yes,yes,yes,True,False,1854,in,31,True,26,9,42,90,4,47,65,2,44,45,92,7,81,45,29,56,60,33,75,15,14,80,35,96,53,52,43,73,86,8,0,45,40,84,6,29,44,51,74,83,16,90,1,28,87,52,66,23,98,87,22,72
941,84,f,yes,yes,yes,no,yes,True,False,1003,out,75,True,31,44,99,25,57,33,47,74,98,64,15,9,89,75,93,16,96,14,29,41,52,23,26,72,50,20,72,100,82,55,2,35,73,26,39,2,42,34,69,41,72,72,0,38,41,6,25,10,70,4,55,87
942,84,m,yes,yes,yes,yes,yes,True,False,1529,in,3,True,69,40,54,43,32,89,100,59,2,91,78,6,0,10,26,33,40,22,32,82,77,21,82,53,94,68,32,66,45,23,21,12,0,38,45,84,1,66,6,41,27,84,19,5,18,56,61,63,61,39,35,25
943,68,m,yes,no,yes,yes,yes,True,False,1610,out,96,True,89,40,54,83,100,89,9,47,73,96,5,14,98,81,30,14,56,25,83,91,16,34,45,51,99,21,63,26,64,32,1,50,88,43,40,80,26,6,89,41,91,53,6,41,67,28,24,85,31,9,74,62
944,85,f,yes,yes,yes,no,yes,True,False,386,in,35,True,25,16,51,50,93,57,86,38,64,48,63,81,42,48,89,99,49,39,72,9,72,100,72,7,25,52,44,26,43,12,7,77,8,31,96,76,17,71,79,18,17,7,36,18,68,18,56,3,42,16,59,53
945,100,m,yes,yes,yes,yes,yes,True,False,715,out,55,True,6,67,29,89,1,36,99,38,92,82,87,79,94,93,22,49,45,59,99,79,12,87,49,0,54,45,26,11,90,74,78,53,79,10,63,13,4,2,98,56,43,23,49,34,30,16,80,76,34,13,46,50
946,82,m,no,yes,yes,yes,yes,True,False,582,in,38,True,54,61,18,15,85,15,58,43,64,0,98,74,62,88,44,58,89,31,34,3,7,29,90,22,26,24,8,68,98,96,32,30,69,91,89,24,45,10,5,47,6,47,39,79,28,83,99,20,92,58,93,40
947,75,m,yes,yes,yes,yes,yes,True,False,1682,in,36,True,49,27,89,89,74,67,11,53,1,36,57,48,30,99,88,93,14,3,12,67,75,68,61,83,2,54,52,4,39,9,49,22,56,20,91,15,85,18,87,83,27,70,71,53,87,84,63,48,2,66,19,7
948,89,f,yes,yes,yes,yes,yes,True,False,439,in,24,True,36,75,80,83,13,88,30,12,50,20,23,5,73,98,76,3,34,91,45,65,27,21,17,12,47,26,42,16,49,60,64,42,7,88,3,27,41,55,72,68,78,13,17,2,63,64,52,44,17,3,35,23
949,88,f,no,yes,yes,yes,yes,True,False,2742,out,82,True,51,81,39,25,73,22,14,11,60,34,57,85,42,88,22,98,92,16,12,86,0,48,70,73,85,92,35,1,93,94,46,99,26,13,82,23,92,2,50,73,98,59,68,2,29,6,44,63,60,95,42,6
950,66,m,yes,yes,yes,yes,yes,True,False,1131,out,69,True,5,66,15,66,61,74,90,9,84,74,53,96,29,67,68,51,42,78,57,43,4,72,44,94,90,9,42,52,24,23,78,71,65,34,9,48,42,28,16,56,29,26,29,78,46,12,48,7,36,49,41,13
951,97,m,no,yes,yes,yes,yes,True,False,2469,out,54,True,13,31,85,7,6,2,75,1,30,31,83,86,5,55,76,46,94,53,60,55,18,23,39,53,74,8,1,34,20,52,83,55,32,31,56,71,13,92,52,58,76,32,39,74,44,32,56,32,15,37,55,7
952,75,f,yes,yes,yes,no,yes,True,False,1414,out,81,True,86,15,63,13,22,37,71,23,34,62,17,14,81,92,3,2,36,87,16,70,16,75,16,100,31,75,31,63,14,9,24,29,62,18,56,6,61,34,73,98,91,35,46,58,0,100,25,24,78,84,54,57
953,84,m,yes,yes,yes,yes,yes,True,False,1885,in,18,True,71,63,57,24,68,67,22,45,48,35,60,63,17,10,34,56,100,74,86,80,77,68,99,51,8,25,97,5,15,24,69,90,5,63,90,2,70,99,16,7,47,7,44,83,65,89,22,21,68,51,34,63
954,92,m,yes,yes,yes,yes,yes,True,False,295,in,1,True,10,58,40,93,12,43,98,77,52,61,29,84,70,67,3,35,93,73,77,86,49,63,71,87,0,85,27,40,53,6,99,59,29,65,6,5,6,52,76,79,40,2,13,4,28,81,20,84,89,30,34,72
955,82,m,yes,yes,yes,yes,yes,True,False,736,in,43,True,63,56,30,13,44,78,87,95,54,63,48,1,43,51,50,55,58,12,67,22,75,64,53,5,18,88,55,54,33,24,50,36,69,71,14,23,91,97,63,68,54,28,70,57,42,74,83,52,82,72,95,25
956,87,m,yes,yes,yes,yes,no,True,False,2754,in,48,True,67,68,42,91,19,83,39,71,13,21,5,23,5,23,79,76,50,13,91,16,100,6,39,85,25,6,84,62,17,37,98,79,10,20,19,48,47,3,91,27,62,88,0,43,80,37,33,16,14,87,4,28
957,94,m,yes,yes,yes,yes,yes,True,False,1997,in,20,True,72,31,21,100,19,93,84,48,70,88,38,52,81,66,55,3,48,84,93,100,64,91,21,31,72,22,79,45,92,90,61,40,57,22,66,78,91,1,17,0,99,29,97,73,45,87,88,72,100,70,36,77
958,66,m,yes,yes,yes,yes,yes,True,False,326,out,93,True,45,97,76,43,87,56,91,28,29,67,66,68,70,38,24,66,42,96,18,4,66,18,30,93,100,23,27,50,73,72,68,48,5,81,80,7,21,100,37,1,56,3,83,25,93,11,30,30,47,79,61,69
959,95,f,yes,yes,yes,yes,yes,True,False,2367,out,95,True,3,11,77,17,85,78,24,66,99,53,24,66,18,3,43,43,46,32,71,41,9,7,99,69,65,62,74,78,83,52,50,42,17,58,60,73,58,89,2,91,13,72,32,40,37,66,28,39,43,88,29,45
960,71,m,yes,yes,yes,yes,yes,True,False,269,out,95,True,80,96,7,93,70,36,34,90,67,32,9,96,70,22,76,45,92,27,79,92,68,35,79,46,64,36,19,3,54,43,39,95,100,14,45,75,18,50,55,39,89,98,52,60,46,26,73,49,51,53,14,89
961,78,f,yes,yes,yes,yes,yes,True,False,1355,in,42,True,30,21,57,78,96,51,19,14,69,40,94,27,20,78,66,51,40,93,50,42,96,67,41,31,21,53,96,79,80,79,23,94,45,10,93,0,59,13,90,58,76,33,18,42,39,58,35,62,16,2,97,74
962,68,m,yes,yes,yes,yes,yes,True,False,1233,in,1,True,71,26,20,29,47,44,83,38,88,37,20,1,85,47,67,75,39,27,83,94,66,4,89,27,29,56,96,90,66,26,49,56,79,16,72,42,19,15,40,6,82,86,94,3,7,75,43,1,72,62,21,48
963,89,m,yes,yes,yes,yes,yes,True,False,537,in,19,True,46,34,48,15,42,43,83,26,23,20,99,40,31,18,99,47,76,46,67,2,87,38,81,61,31,75,93,92,45,48,27,50,27,25,77,47,47,20,7,68,79,5,83,60,49,20,26,68,85,98,89,65
964,87,m,yes,yes,yes,yes,yes,True,False,2179,in,38,True,94,20,70,23,31,0,91,48,23,41,33,59,2,75,86,79,44,17,61,85,0,63,49,42,97,80,86,2,29,59,80,28,15,13,35,48,32,40,85,100,20,84,88,13,98,4,9,28,54,24,21,83
965,96,m,yes,yes,yes,yes,yes,True,False,2299,out,87,True,70,59,60,63,84,25,34,12,0,26,99,24,15,36,20,26,93,72,28,17,100,95,49,29,71,65,98,25,35,14,49,27,30,91,46,3,58,43,100,70,7,97,58,95,3,65,38,38,5,62,8,30
966,68,f,yes,yes,yes,yes,yes,True,False,365,in,22,True,54,26,82,47,39,71,49,1,67,22,25,13,97,62,7,33,53,89,46,69,12,67,82,65,49,43,40,2,93,84,22,100,50,13,50,36,20,88,14,93,17,42,32,28,3,85,40,90,6,97,10,1
967,96,m,yes,yes,no,yes,yes,True,False,1669,out,53,True,2,15,42,61,48,55,17,34,27,83,33,84,87,51,67,20,52,35,54,12,42,33,24,14,98,27,9,20,75,11,47,47,45,60,19,67,51,97,55,8,9,88,99,27,84,9,9,71,60,20,100,69
968,78,m,yes,yes,yes,yes,yes,True,False,2109,in,18,True,100,89,9,13,42,6,91,47,31,32,69,0,71,55,32,50,4,62,27,68,69,96,52,13,100,58,45,36,42,52,67,7,60,32,6,27,93,26,68,94,44,44,30,10,27,84,26,4,45,14,86,25
969,74,m,no,yes,yes,yes,yes,True,False,2459,in,26,True,91,20,72,79,80,32,38,47,6,33,12,43,17,1,84,79,83,34,90,72,38,32,64,39,99,57,19,28,95,78,87,6,69,85,2,5,7,69,31,6,77,53,4,12,51,71,34,65,59,26,62,45
970,81,m,yes,yes,yes,yes,yes,True,False,1317,out,59,True,45,2,21,59,3,49,46,33,42,30,65,9,95,79,54,2,19,51,15,63,22,86,83,9,29,12,43,66,49,30,83,92,69,50,49,9,52,47,34,40,49,35,77,9,83,34,92,5,97,92,51,49
971,69,f,no,yes,yes,yes,yes,True,False,1002,in,31,True,47,5,44,33,4,49,96,78,24,44,21,69,100,25,61,95,58,75,76,4,91,28,95,15,29,51,28,88,87,55,63,66,1,19,90,7,0,64,2,56,87,62,31,82,20,39,86,70,14,13,1,78
972,80,m,yes,yes,yes,yes,yes,True,False,2097,in,26,True,6,63,91,62,39,33,90,6,1,62,12,78,48,65,48,8,95,22,96,92,35,35,3,34,22,89,61,8,99,8,89,93,49,46,59,3,81,44,91,73,72,33,98,11,23,53,34,63,63,12,72,81
973,65,m,yes,yes,yes,yes,yes,True,False,1208,out,56,True,91,5,81,81,2,86,71,19,34,51,35,46,82,58,35,75,77,13,13,45,47,0,77,56,62,43,85,33,80,48,23,75,26,54,89,79,74,72,5,21,61,75,96,50,83,56,78,24,95,52,46,89
974,92,m,yes,no,yes,yes,yes,True,False,1984,out,57,True,87,70,39,10,0,91,64,98,2,73,12,20,50,73,80,45,68,65,43,36,21,54,96,76,6,48,71,15,28,71,42,75,65,3,16,28,71,69,54,14,21,28,79,40,42,54,91,91,14,79,16,24
975,78,m,yes,yes,yes,yes,yes,True,False,1256,in,37,True,56,61,98,11,28,98,42,74,37,94,41,49,19,48,95,78,17,11,87,11,46,98,99,43,4,73,12,55,95,45,62,66,2,45,10,16,50,64,59,67,4,71,31,17,33,62,29,48,100,4,86,56
976,66,f,yes,no,yes,yes,yes,True,False,1974,out,53,True,78,98,98,51,22,91,21,23,36,60,19,19,36,100,61,25,96,60,43,19,89,95,77,64,30,53,20,15,90,89,81,8,50,91,49,2,79,86,11,73,13,93,20,46,65,43,90,29,52,2,4,72
977,65,f,yes,yes,yes,yes,no,True,False,2533,in,1,True,13,4,56,9,58,46,12,95,83,49,0,58,63,68,12,25,38,88,26,70,91,58,67,94,69,7,96,38,39,30,81,80,70,19,24,40,59,81,66,59,99,35,70,68,57,98,15,78,16,50,44,34
978,80,f,yes,yes,no,yes,yes,True,False,2841,out,91,True,49,27,5,41,47,32,97,20,69,2,59,87,62,91,10,44,64,17,14,43,59,72,10,33,83,10,86,9,26,45,65,32,67,49,7,81,39,45,80,97,48,14,45,47,19,63,27,56,23,51,5,93
979,66,f,yes,yes,yes,yes,no,True,False,1612,in,2,True,2,49,15,77,84,100,12,95,32,47,43,64,51,82,24,92,13,33,89,12,37,14,62,54,78,58,28,23,76,98,79,3,75,91,36,34,49,1,8,43,14,16,9,46,98,89,54,53,8,11,47,1
980,89,f,yes,yes,yes,yes,yes,True,False,2020,in,49,True,100,25,99,0,19,34,88,18,98,50,23,97,22,26,18,2,54,48,23,69,3,19,56,61,43,70,21,12,71,53,58,84,54,32,25,66,86,48,55,16,99,3,66,89,25,59,67,37,5,64,67,22
981,83,f,yes,yes,yes,no,yes,True,False,2966,in,46,True,62,3,74,68,100,96,99,51,0,86,100,5,70,16,56,56,33,48,7,94,3,34,89,17,98,9,17,75,87,82,93,98,30,39,48,94,24,84,91,41,84,15,84,19,57,89,15,58,85,65,36,1
982,86,f,yes,yes,yes,yes,yes,True,False,779,out,64,True,85,69,14,33,51,35,96,11,51,85,61,1,49,77,75,76,63,39,16,33,22,6,75,99,7,90,1,81,44,88,48,45,5,49,43,94,11,96,24,31,28,96,75,93,15,12,58,9,7,52,83,65
983,86,f,yes,yes,yes,yes,no,True,False,630,in,5,True,71,7,63,34,5,98,99,25,18,32,35,36,48,49,52,32,81,65,89,42,38,62,42,70,30,60,84,62,97,86,60,49,0,30,100,39,42,97,36,59,3,53,38,91,21,33,98,62,68,90,30,60
984,73,m,no,yes,yes,yes,yes,True,False,444,in,25,True,96,93,66,97,86,16,0,34,97,45,19,0,24,57,58,93,57,48,7,17,84,32,14,88,2,96,23,64,85,49,23,53,92,3,91,81,45,52,81,42,79,51,34,69,96,83,68,21,3,27,82,37
985,99,m,yes,no,yes,yes,yes,True,False,108,out,54,True,58,1,69,72,56,10,54,22,9,45,82,94,54,10,7,94,95,27,93,73,49,63,36,45,6,10,96,33,14,74,29,1,43,21,57,30,59,51,67,38,43,64,88,61,90,26,50,52,93,60,44,10
986,61,f,yes,yes,yes,yes,yes,True,False,2004,in,11,True,76,13,95,22,88,4,48,88,59,53,35,3,18,46,57,30,46,51,71,83,17,70,75,55,40,16,34,68,40,28,80,67,71,52,85,30,98,16,61,44,14,68,1,17,52,43,11,70,100,6,89,68
987,95,f,yes,yes,yes,yes,yes,True,False,170,out,87,True,68,77,0,9,85,91,21,68,76,25,5,15,57,22,83,20,14,36,3,84,88,26,95,6,28,39,81,43,8,35,5,86,13,41,26,98,54,45,80,34,50,89,27,69,52,78,58,85,50,62,72,83
988,83,f,yes,yes,yes,yes,yes,True,False,2227,in,8,True,59,98,60,61,84,39,28,32,41,38,85,84,28,90,17,69,7,5,34,27,24,75,89,23,91,66,85,33,75,98,31,0,97,6,15,88,63,82,8,7,63,47,48,68,97,53,46,41,7,8,31,61
989,94,f,yes,yes,yes,yes,no,True,False,1077,out,90,True,24,61,9,19,3,3,63,53,34,78,79,81,20,65,90,24,54,70,10,96,82,72,22,58,28,15,86,21,91,22,4,56,0,33,57,69,46,96,10,22,55,41,23,34,93,25,54,60,15,18,4,1
990,99,m,yes,yes,yes,yes,yes,True,False,164,in,7,True,100,85,1,37,90,7,2,46,74,27,16,88,10,58,67,74,61,97,19,87,62,66,93,14,67,75,6,15,82,43,22,0,75,0,69,87,49,35,55,85,17,80,7,53,73,57,93,19,8,52,44,21
991,71,m,yes,no,yes,yes,yes,True,False,364,in,28,True,35,77,21,34,76,60,92,64,21,66,66,35,96,83,74,62,70,58,20,55,24,64,23,36,7,43,95,25,73,42,96,5,98,91,1,96,15,11,69,49,78,60,43,97,39,50,87,83,94,18,47,8
992,85,f,yes,yes,yes,yes,yes,True,False,1987,in,28,True,26,21,26,28,17,61,5,70,32,30,24,94,44,92,89,54,7,23,81,70,14,74,77,53,9,69,94,29,96,70,67,2,84,89,77,41,36,40,69,57,64,83,41,27,40,76,12,41,5,26,77,75
993,60,f,yes,yes,yes,yes,yes,True,False,178,out,60,True,14,94,86,55,76,4,34,29,9,72,51,91,5,43,61,18,56,9,95,11,41,36,18,86,74,33,36,10,56,59,70,9,46,13,31,91,7,68,100,19,77,78,92,28,23,96,39,23,81,25,38,28
994,85,f,yes,no,yes,yes,yes,True,False,1856,in,42,True,81,35,86,4,12,26,63,60,29,51,7,83,10,17,49,29,72,36,1,24,18,23,45,16,55,65,40,91,23,86,89,59,46,40,37,91,9,14,45,40,0,36,35,43,55,21,8,57,56,52,89,61
995,80,m,yes,yes,yes,yes,no,True,False,2009,in,22,True,59,87,19,47,39,72,93,77,77,55,34,49,1,47,4,85,51,63,35,1,86,45,55,67,3,1,62,39,42,3,40,20,65,10,53,33,33,68,35,41,57,56,82,5,36,70,54,59,40,49,49,45
996,94,m,yes,yes,yes,yes,no,True,False,2889,in,27,True,55,75,45,90,55,48,14,72,0,30,21,2,14,34,60,5,36,19,64,84,34,84,53,23,95,14,69,80,23,38,23,41,95,94,2,45,42,95,9,82,9,92,9,23,10,3,90,10,63,5,98,13
997,71,m,yes,no,yes,yes,yes,True,False,571,in,49,True,54,64,49,89,36,8,9,27,4,48,11,42,96,54,6,89,16,40,75,68,38,80,19,84,61,17,32,22,72,51,28,74,32,58,74,56,50,80,96,87,82,46,53,99,93,78,63,50,15,32,18,72
998,85,f,no,yes,yes,yes,yes,True,False,1093,out,72,True,33,52,97,19,68,43,16,97,53,24,33,42,63,23,32,78,66,12,24,73,74,68,26,68,53,1,92,88,73,59,18,20,0,73,95,54,49,15,31,79,39,57,14,17,56,72,68,77,49,3,88,57
999,80,f,yes,yes,yes,no,yes,True,False,918,in,38,True,92,56,11,13,91,95,64,10,0,51,6,31,62,58,48,32,86,54,37,26,43,90,38,57,92,54,33,45,83,61,81,75,92,60,66,81,22,58,24,9,100,97,94,60,45,69,47,72,19,17,93,96
1000,6,m,no,no,yes,yes,no,False,True,6568,out,10,False,56,86,38,75,63,49,52,59,60,76,61,30,52,20,18,36,81,65,30,90,55,30,49,86,50,81,37,85,27,2,27,9,59,5,58,7,64,78,44,17,60,79,100,33,62,54,67,24,81,31,32,14
1001,1,m,no,no,no,no,no,True,True,8740,out,70,False,66,12,21,43,96,89,52,28,9,17,91,59,84,46,68,53,68,8,23,42,48,19,100,1,84,30,69,58,38,72,48,13,51,95,14,71,26,24,53,7,66,22,94,64,56,62,30,95,11,64,97,78
1002,16,f,yes,yes,no,no,yes,False,False,3197,out,58,False,17,17,34,30,84,80,17,92,38,32,42,76,96,23,71,56,31,5,24,12,36,78,11,68,17,70,26,82,90,24,63,75,35,6,90,34,50,24,95,3,64,56,25,16,40,45,75,7,59,40,98,13
1003,29,f,no,yes,yes,no,yes,False,True,1296,in,4,False,85,48,90,85,48,37,17,59,87,22,57,56,8,4,70,35,26,90,34,80,37,93,82,36,90,85,74,90,7,29,40,78,43,90,31,3,49,69,37,3,63,36,86,13,6,82,65,38,27,44,6,47
1004,50,f,yes,yes,no,yes,yes,True,True,6150,in,37,False,84,99,52,82,33,59,42,77,40,44,98,42,21,65,69,96,39,64,99,95,39,33,51,79,15,29,20,97,89,56,40,47,5,70,13,72,66,63,63,96,5,60,48,11,96,16,36,42,3,58,88,17
1005,83,f,yes,yes,yes,no,no,False,True,8295,out,41,False,95,99,100,66,92,16,87,52,1,44,5,17,92,43,43,80,95,71,73,36,91,74,6,94,58,43,62,37,6,76,52,24,3,64,4,75,14,32,15,41,15,4,26,80,87,49,19,70,5,55,93,95
1006,41,f,no,no,yes,yes,yes,False,True,9362,out,95,False,57,32,27,36,87,11,22,97,99,2,89,46,74,11,13,97,86,42,33,1,4,65,53,51,96,68,31,43,91,13,18,53,64,91,70,77,98,19,84,83,70,25,53,48,71,45,90,13,95,58,94,81
1007,28,f,yes,no,no,no,yes,True,False,9370,in,5,False,37,69,17,61,0,20,70,99,3,41,87,59,33,86,60,18,48,63,88,99,59,31,9,4,85,37,32,98,61,16,29,91,56,4,57,30,56,13,40,79,40,49,23,92,13,7,88,44,78,58,84,7
1008,49,f,yes,no,no,no,no,False,False,6824,in,79,False,0,64,38,50,66,99,54,96,14,98,68,55,77,37,69,52,100,92,73,65,5,41,26,50,72,32,28,28,12,92,30,18,75,63,62,10,54,97,23,87,99,88,85,32,64,65,94,59,61,72,54,19
1009,37,m,yes,no,no,no,yes,False,True,6949,out,41,False,71,46,20,45,29,59,55,25,65,93,91,39,22,13,87,96,42,52,44,5,56,16,47,10,1,92,54,43,74,1,39,43,36,80,9,93,44,98,38,94,51,48,83,72,93,63,89,37,25,25,74,87
1010,63,m,no,no,yes,yes,yes,False,False,7646,out,82,False,36,93,18,16,65,80,74,32,78,12,80,62,62,100,89,9,79,57,68,42,76,60,62,43,30,62,36,69,82,57,50,0,18,48,75,66,78,67,59,17,8,84,75,93,96,92,72,86,90,63,1,0
1011,46,f,no,no,yes,no,yes,True,False,3768,out,21,False,24,71,73,70,66,30,58,50,14,47,21,3,26,36,5,28,4,8,35,52,100,78,84,0,31,58,89,96,43,93,8,97,11,18,29,23,62,98,30,37,79,65,17,9,14,70,90,77,95,72,67,95
1012,14,m,yes,no,no,no,no,False,False,8127,out,99,False,36,73,20,43,30,35,97,32,87,84,84,20,60,60,28,37,55,70,29,8,21,79,22,26,76,60,99,18,68,79,67,79,47,0,96,65,78,21,82,25,68,31,88,64,5,48,83,39,81,56,11,78
1013,94,m,yes,no,no,no,no,False,False,269,out,91,False,55,8,16,45,89,62,85,76,65,64,79,38,83,34,25,31,60,61,64,56,98,52,40,5,66,30,10,82,26,98,66,10,62,96,5,67,28,21,49,98,98,93,27,24,67,9,21,22,23,83,21,78
1014,53,f,no,yes,yes,yes,no,False,False,4535,out,4,False,48,49,86,87,92,34,19,72,31,6,68,0,94,36,49,24,34,15,50,50,96,71,72,94,34,16,41,37,99,39,82,94,52,42,4,47,48,86,89,22,88,77,39,53,20,16,7,17,0,47,79,18
1015,75,m,yes,yes,no,no,yes,False,True,3822,out,76,False,1,12,54,83,4,31,77,29,75,47,93,63,77,58,91,97,98,9,17,59,46,91,42,35,20,61,11,30,53,1,87,40,50,20,46,9,92,88,91,97,25,63,54,88,4,83,93,60,11,78,24,92
1016,14,m,no,no,yes,yes,yes,False,False,5294,out,41,False,44,28,68,78,9,35,21,47,75,43,80,6,53,12,2,19,99,91,79,58,60,56,67,59,55,59,2,11,25,38,99,5,8,48,92,81,16,71,64,36,9,16,91,40,13,9,91,11,78,44,17,31
1017,64,f,no,yes,yes,yes,no,False,False,2252,in,99,False,37,38,96,56,12,52,89,1,98,63,3,90,57,99,2,30,59,21,33,97,45,93,4,90,100,78,8,97,89,48,70,38,46,61,45,76,37,66,4,60,34,99,77,12,92,22,98,28,58,63,96,8
1018,6,m,yes,yes,yes,yes,yes,True,True,5876,out,12,False,51,29,50,79,2,49,47,85,26,13,65,71,87,45,84,99,54,7,62,43,66,20,37,22,65,50,62,81,74,44,10,75,34,86,85,93,4,33,2,1,45,65,90,22,59,63,93,12,13,37,82,52
1019,70,m,no,no,no,no,no,True,True,5593,out,7,False,60,94,52,40,46,22,12,33,76,42,9,84,73,55,37,67,41,100,12,35,13,97,90,65,49,48,96,9,70,30,92,92,40,48,98,15,37,32,89,29,10,86,20,73,52,37,64,39,57,39,64,52
1020,97,f,yes,no,no,no,no,False,True,3164,out,31,False,87,36,96,90,20,7,91,29,13,2,51,14,76,49,31,46,27,65,92,34,34,73,12,55,14,33,70,12,24,93,16,26,91,97,70,71,1,32,94,31,29,83,45,90,9,93,2,78,68,38,0,66
1021,14,m,yes,no,no,yes,no,False,True,7946,in,31,False,25,65,81,77,83,69,52,61,50,31,65,70,80,93,58,20,75,94,31,66,83,2,3,64,73,22,56,64,15,12,97,29,79,82,60,11,34,63,79,48,54,87,10,94,16,29,19,40,22,88,11,6
1022,48,f,yes,no,yes,no,yes,False,False,5256,out,63,False,42,45,15,86,65,88,39,79,72,17,72,29,76,99,31,39,23,5,23,24,93,6,50,1,10,57,16,12,37,49,17,53,9,96,82,18,79,76,4,76,58,17,75,34,82,58,58,98,80,60,27,19
1023,94,f,yes,no,no,no,no,True,False,1434,in,66,False,40,53,39,8,75,18,97,39,1,50,48,16,10,32,69,18,10,58,39,75,99,76,18,67,10,21,67,38,80,90,97,51,57,46,51,4,36,83,65,86,24,38,16,10,66,55,98,29,23,92,94,23
1024,13,m,yes,yes,yes,no,no,False,True,5540,in,53,False,68,17,64,8,87,53,51,81,6,18,56,78,28,38,19,21,6,71,5,94,19,13,78,64,81,54,30,66,63,89,99,21,89,76,75,27,92,21,34,87,67,60,25,28,1,21,70,75,85,2,93,59
1025,67,m,no,yes,no,yes,yes,True,True,2317,in,74,False,68,29,83,2,57,22,80,13,27,8,82,97,17,95,39,67,95,60,20,87,21,16,65,82,41,86,91,89,34,88,28,69,86,73,75,29,31,20,44,11,74,17,10,22,93,22,51,72,92,56,16,7
1026,85,m,no,yes,yes,yes,no,False,False,6947,in,26,False,74,76,13,63,73,40,25,25,4,97,57,2,1,17,97,32,97,44,82,33,2,43,84,43,46,64,99,79,51,17,64,51,49,22,73,49,71,79,13,8,66,15,6,90,49,39,2,16,78,48,71,59
1027,19,m,no,no,yes,no,no,False,True,5914,out,48,False,44,16,3,56,40,64,5,18,77,62,57,50,66,97,34,46,45,60,25,29,64,17,22,47,10,17,9,53,21,82,76,52,0,84,77,13,58,98,54,62,92,37,11,79,30,43,55,71,28,97,12,87
1028,34,f,yes,no,no,no,yes,True,False,3687,in,63,False,38,24,57,59,28,2,83,0,7,93,5,45,6,69,11,35,20,41,94,36,64,31,18,3,75,85,80,63,95,22,90,85,87,9,10,19,23,77,72,30,67,36,79,79,73,41,11,19,82,10,80,51
1029,4,f,no,no,yes,no,yes,False,False,894,in,64,False,7,16,63,33,45,2,38,42,66,80,85,61,87,100,28,95,74,41,69,7,95,37,3,21,88,43,77,25,100,80,0,83,55,12,79,75,50,54,5,79,70,26,100,59,29,67,17,24,19,47,29,74
1030,53,f,no,yes,yes,no,no,True,False,8373,out,75,False,14,80,11,83,79,92,71,54,42,12,21,84,35,39,52,91,49,9,25,67,45,96,99,13,92,0,93,96,38,37,46,51,58,16,20,72,34,39,86,94,38,100,20,27,0,78,87,25,30,90,80,19
1031,59,f,no,no,no,no,yes,False,True,9448,in,24,False,47,70,55,79,76,97,95,72,100,46,21,5,46,12,18,42,80,18,67,86,83,92,35,42,63,11,62,51,47,88,57,85,42,33,80,72,53,91,29,90,9,97,10,65,34,45,88,1,66,35,59,45
