,age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,eligible,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,noise_21,noise_22,noise_23,noise_24,noise_25,noise_26,noise_27,noise_28,noise_29,noise_30,noise_31,noise_32,noise_33,noise_34,noise_35,noise_36,noise_37,noise_38,noise_39,noise_40,noise_41,noise_42,noise_43,noise_44,noise_45,noise_46,noise_47,noise_48,noise_49,noise_50,noise_51,noise_52
1096,1,f,yes,no,yes,yes,yes,True,False,2976,out,71,False,17,90,95,66,17,24,12,80,76,70,77,25,29,52,64,32,40,25,50,33,19,99,66,5,50,5,51,50,29,68,88,9,39,91,44,81,61,12,2,76,58,41,60,44,76,99,7,80,29,35,25,50
1097,72,f,no,no,no,no,no,True,False,624,in,5,False,6,15,20,66,71,12,13,80,63,78,46,33,28,9,57,7,90,64,47,6,4,66,4,87,10,62,55,76,27,44,14,2,86,26,35,56,88,39,91,48,81,86,43,29,14,54,11,57,80,57,58,27
1098,66,f,yes,yes,yes,yes,no,False,False,2828,out,53,False,68,81,17,13,26,1,34,99,0,25,85,1,73,17,87,3,10,53,65,3,34,30,4,2,73,50,26,92,73,2,72,46,94,66,47,84,21,49,59,28,88,52,69,86,94,30,32,27,45,75,2,41
1099,89,f,yes,yes,yes,yes,yes,True,True,2976,out,72,False,75,56,54,1,12,28,33,68,89,5,59,87,22,99,2,94,63,49,21,30,48,81,38,71,93,0,61,68,27,35,82,32,2,16,91,88,39,49,28,73,80,6,22,91,93,27,2,95,63,74,65,50
1100,88,m,yes,yes,yes,yes,no,True,False,6510,out,91,False,71,58,25,52,81,43,93,12,97,38,3,39,59,39,79,16,88,83,3,28,19,14,7,98,73,32,63,4,5,68,67,55,27,59,71,88,55,74,54,15,88,46,14,71,12,96,81,48,62,0,55,39
1101,87,m,yes,yes,no,yes,yes,True,False,189,in,100,False,44,80,76,84,97,20,77,6,56,39,38,27,71,90,90,58,44,59,35,96,79,42,56,36,39,25,68,63,20,67,19,99,43,76,35,22,86,32,65,64,2,7,62,61,6,43,58,70,70,34,38,12
1102,15,f,yes,yes,yes,yes,yes,True,False,2811,in,20,False,30,55,83,40,93,46,17,16,3,44,10,62,98,81,7,19,67,37,62,27,62,98,4,70,81,38,11,18,93,79,68,25,55,21,72,83,63,42,69,88,6,46,74,61,29,87,64,12,13,99,93,17
1103,83,m,no,yes,yes,no,no,True,False,1733,out,82,False,79,21,2,1,84,79,12,88,11,9,81,69,95,24,57,68,77,25,16,99,94,61,94,68,68,33,25,13,48,8,25,20,93,97,78,18,76,40,74,45,45,100,13,7,34,46,97,77,68,91,34,59
1104,76,f,yes,yes,yes,yes,yes,False,False,510,in,21,False,89,49,88,94,88,66,36,83,79,49,19,73,38,74,89,61,92,30,80,71,29,21,30,62,85,20,39,56,33,80,61,11,9,60,83,24,78,72,95,72,68,42,71,60,33,22,70,79,35,83,7,90
1105,94,m,yes,yes,yes,yes,yes,True,True,1749,in,34,False,58,61,39,24,98,42,56,96,24,72,73,84,5,54,38,99,2,16,60,92,0,58,24,89,53,29,76,62,77,90,92,99,80,100,88,66,14,30,32,88,72,46,0,43,21,67,71,98,48,79,21,24
1106,84,f,yes,yes,yes,yes,yes,True,False,6470,in,21,False,94,86,63,66,93,74,81,80,92,10,29,8,56,43,96,96,98,58,74,75,30,79,41,12,6,72,43,11,11,3,91,60,9,41,55,53,25,62,72,68,83,4,25,74,42,75,13,54,37,93,94,71
1107,85,f,yes,yes,yes,no,yes,True,False,2824,in,96,False,10,40,62,57,69,22,10,52,92,8,50,5,93,84,95,78,37,72,60,69,79,72,58,93,40,20,54,75,15,89,76,17,13,55,35,71,38,9,73,49,93,72,50,17,73,47,10,7,26,1,10,64
1108,43,f,yes,yes,no,yes,yes,True,False,2770,in,35,False,37,86,79,20,87,50,33,54,1,20,13,88,18,22,98,48,67,85,15,54,7,25,93,78,8,23,89,34,59,38,54,66,96,61,56,62,75,51,11,80,60,85,11,67,33,67,46,77,77,88,59,95
1109,99,m,no,no,yes,yes,no,True,False,1379,in,6,False,71,29,45,98,69,7,32,63,74,52,71,44,28,13,14,99,1,14,94,98,94,65,17,20,72,92,46,0,54,31,95,1,83,13,19,71,60,45,76,76,19,4,81,23,94,89,98,52,27,55,100,20
1110,68,f,yes,yes,yes,no,yes,False,False,1297,out,79,False,40,42,75,26,54,12,21,62,95,5,87,65,60,4,21,2,39,47,11,32,82,63,28,83,78,91,18,4,85,42,48,82,72,99,86,21,97,17,13,16,71,56,40,65,68,49,16,12,96,52,31,98
1111,88,m,yes,yes,yes,yes,yes,True,True,861,out,83,False,42,76,97,39,39,41,0,11,10,62,82,83,42,20,66,85,37,25,26,19,50,0,40,73,9,13,66,65,58,30,75,24,71,27,54,77,16,38,68,57,3,40,50,0,91,46,50,63,30,91,7,27
1112,79,m,yes,yes,yes,yes,no,True,False,4517,in,7,False,93,97,72,29,47,28,70,20,11,17,2,71,83,95,79,58,29,27,11,39,12,8,83,3,28,85,34,19,98,23,41,22,23,38,30,62,55,35,78,70,74,22,28,35,42,48,54,67,6,3,39,50
1113,94,f,no,yes,yes,yes,yes,True,False,91,in,53,False,48,38,15,57,77,41,69,90,14,46,83,5,66,52,63,75,48,80,45,4,23,3,25,71,75,17,59,1,11,5,94,37,98,38,74,27,41,25,97,61,19,91,32,32,77,10,33,74,7,8,10,50
1114,6,f,yes,yes,yes,yes,no,True,False,2694,in,27,False,85,18,89,4,18,41,10,8,87,81,79,87,12,79,34,63,50,4,41,92,40,47,76,54,18,83,28,8,55,2,16,5,98,78,12,36,33,53,51,12,93,84,19,34,57,74,73,81,42,86,49,49
1115,81,m,yes,no,no,yes,no,True,False,607,out,71,False,32,73,49,36,53,38,16,92,13,16,4,14,79,52,76,82,65,73,53,20,19,30,83,31,79,10,64,91,92,47,2,60,32,2,18,37,49,87,72,63,40,57,5,62,77,41,4,5,10,61,14,41
1116,100,m,yes,yes,yes,yes,no,False,False,653,in,2,False,87,77,12,81,73,90,67,18,65,24,76,15,21,55,15,89,91,41,3,0,56,75,23,85,57,85,20,60,11,92,46,27,69,39,66,58,83,77,45,72,4,63,36,80,40,82,78,69,27,95,53,88
1117,82,m,yes,yes,yes,yes,yes,True,True,2892,out,84,False,35,52,26,72,2,2,8,29,92,7,19,43,61,40,86,41,100,34,84,8,68,19,42,94,82,9,20,49,93,58,90,94,30,27,58,71,66,80,5,50,28,84,4,3,87,9,8,75,8,69,70,8
1118,82,f,yes,yes,yes,yes,no,True,False,3088,in,45,False,10,18,28,7,29,73,99,14,60,22,12,30,59,24,12,84,39,32,23,94,55,68,11,14,32,49,29,20,23,92,75,67,26,21,2,98,97,4,25,2,21,11,48,47,70,54,25,46,37,95,91,47
1119,72,m,yes,yes,yes,yes,yes,True,False,2158,out,24,False,34,27,72,2,13,91,17,28,79,39,42,20,38,23,74,48,58,11,32,33,36,39,33,10,33,11,5,32,52,66,11,85,48,46,16,54,8,1,62,5,27,43,23,32,28,87,41,35,21,80,18,31
1120,47,f,yes,yes,yes,yes,yes,True,False,1697,out,85,False,84,14,59,84,43,99,24,33,16,65,40,64,95,56,26,20,5,22,34,100,70,95,63,71,98,56,81,50,14,58,32,86,97,22,96,90,60,76,42,25,31,53,40,76,13,86,72,81,70,8,81,30
1121,67,f,no,no,no,no,no,True,False,950,out,62,False,72,78,39,93,15,33,63,16,64,38,19,22,64,92,5,32,95,53,99,40,2,38,75,80,87,66,31,48,0,10,17,36,61,45,0,59,57,17,61,37,100,80,66,81,52,59,55,36,15,94,22,40
1122,81,m,yes,yes,yes,yes,yes,False,False,1862,out,53,False,17,18,21,25,97,61,100,28,63,17,43,2,23,63,32,32,10,84,65,30,51,5,26,62,63,31,6,35,43,27,79,96,54,80,63,27,19,92,33,100,39,46,90,50,21,72,79,78,20,43,10,27
1123,76,m,yes,yes,yes,yes,no,True,True,2434,in,35,False,17,99,84,63,56,8,97,41,15,11,35,85,56,45,64,16,27,97,67,60,15,17,71,82,49,18,7,73,25,45,26,17,77,54,88,38,90,9,42,9,21,10,35,31,92,66,50,73,21,89,27,68
1124,80,m,yes,yes,yes,yes,yes,True,False,9836,out,67,False,5,97,9,89,32,40,79,69,46,84,8,40,58,80,2,95,51,69,81,33,88,31,15,91,26,47,22,17,4,2,12,75,20,31,47,79,51,72,57,82,65,60,71,24,90,11,96,95,29,12,4,68
1125,69,f,yes,yes,yes,yes,yes,True,False,2845,out,7,False,6,93,98,11,88,25,75,42,78,55,53,95,77,84,18,37,37,48,28,13,99,95,19,74,3,30,66,16,100,3,70,32,90,32,86,11,0,20,12,20,42,15,47,56,68,94,81,15,80,69,64,41
1126,51,f,yes,yes,yes,yes,yes,True,False,2416,in,10,False,98,2,73,12,77,61,83,53,23,16,75,40,39,9,9,47,10,18,32,77,100,32,81,25,79,11,94,11,19,78,27,97,62,80,83,38,24,28,6,74,7,59,56,91,100,22,46,17,10,21,10,33
1127,100,m,no,no,no,no,no,True,False,2507,out,80,False,85,14,49,60,18,2,56,0,18,33,100,82,100,81,10,38,0,62,84,95,1,80,98,61,55,20,19,21,50,36,11,4,15,26,61,55,47,90,17,22,6,32,53,67,78,89,7,58,53,90,5,90
1128,95,m,yes,yes,yes,yes,no,False,False,423,out,57,False,15,43,9,19,40,62,93,95,87,46,81,28,69,47,11,48,88,32,43,92,38,8,26,88,41,76,7,52,55,43,87,71,66,30,12,35,60,40,62,83,78,66,20,29,64,86,55,1,31,51,77,60
1129,86,m,yes,no,yes,yes,yes,True,True,1502,in,33,False,60,51,88,50,9,72,65,75,42,47,50,73,64,38,41,51,76,3,79,39,94,44,90,70,89,57,84,72,68,79,11,46,48,32,50,15,38,38,7,47,45,13,97,60,36,52,1,92,70,76,27,75
1130,65,f,yes,yes,yes,yes,yes,True,False,4815,in,1,False,47,95,81,12,33,66,72,93,51,18,80,89,78,57,25,18,75,68,7,53,28,7,84,36,84,78,13,80,57,24,6,7,27,40,36,82,57,80,82,7,36,16,8,9,59,88,41,58,54,94,90,34
1131,72,m,yes,yes,no,yes,yes,True,False,82,in,95,False,63,15,70,3,78,93,99,5,87,55,75,69,93,64,87,50,56,17,83,21,18,84,11,13,35,100,0,40,15,22,57,91,8,1,15,76,71,36,51,74,59,59,78,5,13,59,64,52,4,8,20,54
1132,18,f,yes,yes,yes,yes,yes,True,False,425,out,65,False,41,72,32,51,19,14,36,60,20,27,12,31,31,97,76,100,54,100,59,56,52,97,81,40,96,75,77,12,92,19,100,60,88,48,48,46,54,59,86,59,48,1,12,85,83,64,96,13,48,75,18,81
1133,87,m,no,no,yes,no,yes,True,False,2822,out,93,False,17,41,22,29,78,3,75,68,38,85,20,47,12,3,10,19,8,55,55,27,35,7,40,11,34,62,88,97,72,42,0,79,80,47,46,62,58,90,63,71,12,95,61,87,21,48,43,23,10,39,64,41
1134,71,f,yes,yes,no,yes,yes,False,False,2812,out,65,False,40,97,26,55,84,25,26,54,72,34,86,42,100,24,60,87,43,96,2,17,9,46,59,87,91,81,57,0,79,18,14,24,40,35,98,13,43,4,1,1,71,4,99,37,7,50,88,58,28,43,65,50
1135,72,m,yes,yes,yes,yes,yes,True,True,151,out,97,False,8,38,1,36,78,81,51,80,16,53,48,21,25,1,47,15,55,18,78,85,99,60,42,95,44,0,90,10,33,11,53,69,38,22,85,31,95,89,93,91,2,67,99,20,87,97,97,46,10,11,61,83
1136,99,m,yes,yes,yes,yes,yes,True,False,7957,out,94,False,49,59,75,55,55,13,99,96,23,94,80,11,78,57,13,26,65,14,64,26,83,71,61,61,48,47,51,56,64,87,52,25,77,91,49,37,66,66,74,56,30,51,74,84,1,80,65,51,8,8,68,51
1137,96,m,no,yes,yes,yes,yes,True,False,29,out,40,False,74,60,33,56,96,69,91,82,65,78,19,32,72,50,80,19,24,97,14,85,44,14,84,45,72,42,55,92,100,7,81,53,67,99,93,93,51,40,81,90,50,44,63,9,0,40,57,28,4,19,97,21
1138,5,f,yes,yes,yes,yes,yes,True,False,1419,in,49,False,63,1,44,56,71,81,23,82,24,5,19,42,82,69,10,45,73,25,51,22,10,40,60,95,47,6,24,72,67,16,13,86,95,59,80,14,53,36,7,61,33,92,73,89,72,68,29,33,5,91,69,21
1139,76,f,no,no,no,no,no,True,False,280,in,33,False,9,74,7,98,86,45,34,50,37,25,73,66,97,57,39,12,18,29,47,22,58,49,62,72,33,66,76,39,75,5,15,4,18,40,27,22,54,27,15,14,53,21,11,85,1,88,17,13,43,83,20,33
1140,96,m,yes,yes,yes,yes,yes,False,False,2904,out,57,False,50,68,28,33,61,95,76,36,50,73,94,92,55,57,3,54,90,56,35,80,26,28,60,18,23,88,20,41,80,99,4,40,38,31,21,24,86,4,87,31,97,81,52,9,10,20,70,93,14,9,15,91
1141,75,f,no,yes,yes,yes,yes,True,True,35,out,50,False,15,36,44,36,17,89,62,59,77,92,98,57,8,33,19,78,47,89,6,17,84,7,88,8,4,46,18,50,66,92,26,8,9,6,48,85,72,54,96,78,100,85,18,65,45,56,49,74,55,9,79,7
1142,77,f,yes,yes,yes,no,yes,True,False,7839,in,10,False,55,86,63,99,37,23,3,63,57,83,79,77,4,14,93,89,92,15,72,59,30,44,40,8,29,33,79,17,56,47,42,88,61,19,15,58,43,68,22,45,76,59,20,93,72,65,60,88,34,30,97,57
1143,70,f,yes,no,yes,yes,yes,True,False,2572,out,7,False,68,56,60,86,66,50,75,13,75,88,51,52,18,39,3,51,19,56,87,77,0,34,71,13,77,22,51,12,38,99,67,0,53,68,43,41,72,70,7,19,77,5,47,3,33,40,76,26,11,71,43,22
1144,2,f,yes,yes,yes,yes,no,True,False,2992,in,1,False,9,71,53,48,80,92,8,12,85,90,89,86,38,16,9,77,72,57,90,8,82,74,29,71,57,86,31,4,94,93,33,95,31,21,28,18,6,50,23,14,75,82,78,95,27,77,84,67,81,21,80,16
1145,86,m,no,yes,no,no,no,True,False,936,in,27,False,33,88,40,59,45,27,83,1,76,54,27,80,80,43,81,66,24,100,29,53,100,35,60,83,41,92,100,74,56,61,7,39,76,72,71,9,24,80,28,0,8,41,72,24,80,17,70,71,73,54,90,59
1146,100,m,yes,yes,no,yes,yes,False,False,2189,in,11,False,67,23,47,9,5,59,42,37,67,44,19,96,63,39,17,39,83,41,27,7,36,2,49,32,22,91,70,32,21,58,68,93,85,1,48,79,0,6,34,2,22,37,95,95,96,42,93,7,2,96,74,1
1147,97,m,no,yes,yes,yes,yes,True,True,362,out,91,False,70,91,40,40,81,2,39,23,71,10,97,13,30,6,15,23,17,82,87,66,0,77,36,64,53,15,71,4,14,15,81,57,94,7,84,100,16,100,91,8,2,11,54,82,61,5,11,47,19,91,60,45
1148,81,m,yes,yes,yes,yes,yes,True,False,9436,in,7,False,55,43,67,57,27,100,29,15,48,93,58,97,17,93,46,12,40,52,26,8,56,11,40,19,65,77,42,20,91,92,95,23,76,22,93,67,63,81,94,17,9,18,82,39,89,80,15,57,40,95,98,12
1149,81,m,yes,yes,yes,yes,yes,True,False,1725,out,4,False,34,76,21,50,94,40,48,67,21,25,27,94,62,1,79,4,15,17,97,25,100,35,49,54,61,9,62,4,19,84,95,22,29,9,49,80,75,87,49,62,38,85,7,61,15,69,82,89,66,35,79,24
1150,39,f,yes,yes,yes,yes,yes,True,False,1646,out,77,False,7,70,71,41,3,70,49,7,24,60,53,46,72,16,97,95,26,78,25,78,8,24,80,50,58,83,80,44,12,75,32,66,6,71,73,34,14,6,36,32,34,70,40,36,87,95,97,71,11,38,52,7
1151,63,f,no,yes,yes,no,no,True,False,1416,out,86,False,78,23,26,11,81,4,56,47,50,42,1,47,0,50,4,90,66,66,90,43,27,18,2,61,94,96,59,63,86,59,85,63,21,26,54,47,44,88,93,46,88,10,38,67,40,29,21,3,85,95,29,30
1152,77,m,yes,yes,no,yes,yes,False,False,1815,in,3,False,33,37,25,68,2,6,6,28,70,8,2,92,29,55,85,12,14,50,81,71,99,38,60,9,23,79,3,18,45,1,54,62,11,51,68,48,20,26,25,73,12,52,96,88,82,19,40,94,40,53,65,87
1153,64,f,no,yes,yes,yes,yes,True,True,2034,in,38,False,85,44,10,69,76,100,7,42,71,19,37,77,23,12,41,76,12,7,31,60,56,20,18,38,27,0,80,80,16,69,62,51,71,82,94,5,50,29,49,85,14,9,17,75,52,30,15,16,48,86,76,62
1154,65,m,yes,yes,no,yes,yes,True,False,4593,out,65,False,51,86,68,19,97,95,4,74,28,9,0,58,88,57,69,85,63,96,80,56,28,58,6,68,23,100,60,70,21,18,26,66,26,56,28,88,74,31,51,38,63,60,87,46,89,25,9,0,83,41,17,83
1155,74,m,no,yes,yes,yes,yes,True,False,1532,out,22,False,73,12,59,12,84,71,17,39,17,15,92,68,80,94,92,34,98,32,6,94,91,27,22,20,6,94,54,88,2,28,34,96,35,76,14,76,38,58,58,41,27,86,70,64,85,81,16,81,96,89,69,15
1156,61,m,yes,yes,yes,no,yes,True,False,1731,out,80,False,8,48,51,51,16,9,81,42,46,58,6,2,72,74,39,8,57,80,92,50,48,24,97,67,2,79,26,32,43,86,99,23,66,60,15,76,75,82,72,89,17,74,91,26,97,20,80,38,96,76,68,94
1157,97,f,no,no,no,no,no,True,False,1481,out,64,False,16,71,58,64,61,39,76,14,73,35,36,32,85,41,19,26,72,63,98,8,61,70,28,95,17,47,26,55,8,50,42,11,43,67,2,14,92,74,64,29,48,65,80,69,1,59,53,57,48,96,80,67
1158,78,m,yes,yes,yes,no,yes,False,False,2036,out,78,False,3,17,40,26,34,51,26,91,59,8,43,72,99,14,98,56,72,2,49,79,19,28,71,26,84,49,83,13,69,16,36,53,46,92,92,51,75,89,83,24,65,62,73,26,92,69,28,62,91,73,93,10
1159,66,m,yes,yes,yes,yes,yes,True,True,979,out,89,False,26,94,15,3,53,45,33,87,43,43,92,16,24,88,58,53,10,61,18,48,90,20,52,40,45,34,90,53,85,97,100,64,92,65,47,45,2,71,8,8,42,74,84,13,0,69,99,6,13,68,40,89
1160,79,f,yes,yes,yes,no,yes,True,False,5487,in,31,False,86,87,2,91,45,77,60,79,38,30,72,5,42,50,41,47,12,72,92,39,69,89,61,29,97,44,16,20,88,89,36,15,75,87,21,41,94,36,55,0,30,69,45,43,61,4,20,65,97,64,4,80
1161,90,f,yes,yes,yes,no,yes,True,False,1394,in,75,False,90,72,90,89,100,70,12,50,39,30,91,29,24,63,90,35,63,97,57,39,80,94,68,78,11,24,50,44,32,41,13,43,48,24,93,26,42,73,81,17,37,84,50,67,93,18,97,56,76,84,71,39
1162,20,f,yes,yes,yes,no,yes,True,False,275,in,16,False,74,28,27,81,99,41,42,62,44,66,78,28,28,23,52,36,33,59,43,26,67,35,41,63,64,75,8,59,68,31,70,44,64,99,62,20,30,12,12,57,41,6,9,59,70,55,17,93,78,59,98,86
1163,83,m,no,no,yes,no,no,True,False,1521,out,72,False,4,92,80,45,70,50,82,100,7,18,62,38,86,40,49,46,23,51,24,56,60,81,50,27,71,52,8,88,41,62,23,6,54,0,74,1,18,69,64,7,55,77,72,8,50,80,57,47,3,91,92,68
1164,67,m,yes,no,yes,yes,yes,False,False,2652,in,37,False,83,37,100,61,32,47,72,17,50,96,62,42,27,77,67,14,80,58,26,34,17,42,18,15,88,5,27,12,91,100,39,36,33,39,76,64,74,43,88,59,85,77,18,3,55,85,80,97,25,3,24,7
1165,65,m,yes,yes,yes,yes,yes,True,True,785,out,51,False,89,33,77,56,34,42,88,10,27,35,8,1,42,2,30,13,12,68,22,74,76,61,83,63,49,84,89,93,94,83,11,40,98,98,29,68,86,87,42,90,73,5,19,62,3,53,4,24,1,87,37,9
1166,89,m,yes,yes,yes,yes,yes,True,False,6032,out,53,False,95,32,19,0,80,48,81,42,35,86,11,86,2,82,63,77,77,49,98,85,28,9,4,42,61,26,71,93,23,48,39,37,51,4,78,87,28,97,46,7,15,89,66,46,87,6,54,92,73,5,28,37
1167,67,f,no,yes,yes,yes,yes,True,False,1063,in,76,False,33,40,58,8,0,88,47,82,72,9,8,35,6,41,32,46,1,87,85,1,80,97,31,39,76,32,81,87,67,39,88,72,22,41,62,24,97,16,73,6,55,16,41,80,17,61,63,26,50,30,1,47
1168,6,f,yes,no,yes,yes,yes,True,False,1747,out,53,False,4,33,86,87,17,68,43,30,92,65,52,0,97,91,3,45,58,73,80,62,33,0,68,88,39,0,52,19,58,10,16,45,82,80,75,66,100,11,76,59,29,43,24,12,19,65,79,80,24,21,70,58
1169,86,m,no,no,no,no,no,True,False,944,in,9,False,82,53,65,82,18,55,31,8,23,73,43,26,81,12,37,18,45,70,10,34,21,56,37,25,56,63,73,81,98,49,23,90,97,57,39,90,11,9,85,100,64,98,57,20,89,9,14,53,7,51,60,25
1170,66,f,yes,yes,yes,no,yes,False,False,196,in,4,False,28,13,7,53,18,95,86,23,72,43,18,45,81,40,42,17,0,51,54,96,92,66,3,70,85,9,66,54,100,89,48,88,1,80,38,57,19,15,33,18,80,5,28,95,39,34,87,89,46,10,13,47
1171,65,f,yes,yes,yes,yes,no,True,True,1003,in,40,False,3,62,16,10,10,38,75,9,90,62,95,82,83,38,45,8,1,67,84,16,5,8,19,84,83,50,7,18,24,64,40,1,100,94,50,87,47,58,16,46,3,39,58,60,46,48,61,55,73,58,39,0
1172,72,f,no,yes,yes,yes,yes,True,False,5897,in,33,False,22,6,30,53,17,56,47,53,29,13,82,57,91,31,12,24,7,10,32,96,76,84,50,1,40,64,19,97,58,25,69,71,46,71,8,51,29,89,12,4,25,40,49,21,71,89,8,90,32,50,31,31
1173,67,m,yes,yes,yes,no,yes,True,False,1448,in,59,False,93,0,56,9,55,28,80,74,38,53,28,43,32,64,97,22,63,71,26,90,39,47,50,24,43,2,63,74,85,83,41,92,89,18,37,74,12,17,21,94,13,0,36,33,86,9,68,5,13,2,91,47
1174,10,f,yes,yes,yes,yes,yes,True,False,2933,in,4,False,60,27,35,64,6,16,80,94,4,99,57,8,4,76,81,79,47,74,75,29,5,27,33,12,77,40,7,83,2,62,99,80,100,24,65,9,92,14,16,29,0,49,6,7,54,56,34,56,87,53,0,21
1175,72,m,no,yes,no,yes,no,True,False,1321,in,2,False,91,23,88,63,28,83,70,51,17,12,37,50,96,18,93,54,52,81,5,99,66,21,70,46,82,74,44,67,13,41,60,5,11,79,2,46,70,24,43,100,72,74,12,47,13,96,27,9,83,8,5,8
1176,94,f,yes,yes,yes,yes,yes,False,False,1197,out,76,False,57,79,79,35,30,61,12,98,81,70,51,100,23,76,30,84,62,58,87,30,67,2,42,98,47,100,78,18,62,5,68,34,72,77,62,23,35,12,80,73,100,35,94,61,79,71,74,58,54,47,77,49
1177,90,m,yes,yes,yes,yes,no,True,True,1016,in,17,False,16,73,87,71,44,12,65,70,60,13,72,98,51,62,74,23,8,3,99,55,100,32,4,46,86,9,45,21,51,100,6,44,95,62,73,42,19,17,14,6,58,73,32,2,77,95,69,41,66,56,90,6
1178,75,f,yes,yes,yes,no,yes,True,False,4443,out,73,False,55,62,74,63,52,89,49,88,16,86,83,95,8,20,23,51,56,76,50,66,37,16,89,30,42,35,23,24,4,4,73,36,51,57,65,41,62,99,66,59,18,37,38,47,5,50,36,28,16,63,25,91
1179,67,m,yes,yes,yes,yes,yes,True,False,353,out,16,False,81,46,7,10,67,44,43,65,100,45,86,17,23,59,29,68,81,18,6,90,88,13,42,4,71,32,94,98,34,89,98,83,86,53,11,96,31,2,81,59,100,98,100,86,59,29,58,24,12,58,42,76
1180,41,f,yes,yes,yes,yes,yes,True,False,1788,out,85,False,97,78,67,54,24,81,55,84,57,47,61,47,12,45,0,45,80,45,24,45,87,76,2,93,80,2,55,77,22,39,99,6,14,96,47,55,17,48,33,51,9,46,46,80,70,94,58,63,30,22,54,20
1181,98,f,no,no,no,yes,no,True,False,2968,in,6,False,13,23,49,4,83,20,5,83,18,23,9,28,48,75,85,21,89,46,38,76,58,22,0,51,67,8,8,13,57,71,87,17,58,30,8,13,38,85,12,25,11,73,77,31,9,38,89,65,4,64,4,25
1182,88,m,no,yes,yes,yes,yes,False,False,2303,out,93,False,79,87,87,6,12,51,56,37,21,35,38,27,44,24,71,82,60,30,12,14,45,46,96,25,65,56,46,96,33,44,52,74,40,4,100,44,40,33,51,22,72,90,7,49,51,43,12,29,19,58,85,15
1183,74,f,yes,yes,no,yes,yes,True,True,940,in,4,False,56,60,95,70,14,18,30,78,45,17,41,95,35,46,77,74,72,33,11,39,79,80,15,71,95,38,41,6,92,23,93,5,64,46,3,58,100,4,79,84,98,39,49,78,10,27,87,92,8,53,64,65
1184,97,m,yes,yes,yes,yes,yes,True,False,3801,in,5,False,50,100,46,89,30,96,50,83,98,40,10,51,63,36,80,98,80,38,94,99,44,49,50,1,68,6,31,80,56,100,53,85,53,72,88,63,1,92,61,50,94,7,54,34,60,70,62,18,7,100,11,64
1185,99,f,yes,yes,yes,no,yes,True,False,1612,out,31,False,46,95,63,91,9,57,40,36,65,63,4,66,91,24,54,61,49,24,47,95,75,23,87,90,90,81,59,18,9,10,49,10,15,85,20,57,81,19,93,11,93,57,43,15,27,29,78,64,92,42,50,25
1186,14,f,yes,yes,yes,yes,yes,True,False,374,in,23,False,35,89,12,61,81,33,99,51,55,18,41,21,27,3,42,0,54,67,56,29,49,40,54,20,37,98,16,1,89,36,10,83,78,85,39,83,25,65,57,59,56,75,76,47,71,6,0,70,80,51,56,11
1187,72,f,no,no,yes,no,no,True,False,2426,in,2,False,100,65,58,89,68,95,67,62,62,5,22,0,29,38,26,41,87,69,58,4,67,7,93,4,96,5,19,78,5,41,80,31,91,84,1,6,86,5,38,32,22,18,88,1,34,26,52,25,33,1,89,87
1188,86,f,yes,yes,yes,yes,yes,False,False,72,in,42,False,35,85,11,70,52,99,70,6,48,74,57,81,84,92,26,85,58,16,72,75,12,48,24,58,60,3,54,3,3,40,51,10,65,20,18,96,41,59,30,8,62,94,5,82,17,84,63,14,60,18,27,29
1189,93,m,yes,no,yes,yes,yes,True,True,1779,in,31,False,15,44,89,7,19,21,68,96,44,28,32,38,42,17,14,40,0,57,23,34,49,91,78,41,76,83,47,27,37,52,94,48,87,43,92,81,82,35,80,95,22,17,10,76,5,73,25,26,2,81,92,85
1190,93,f,yes,yes,yes,yes,yes,True,False,5794,in,22,False,78,95,48,73,16,64,49,91,39,34,65,74,5,94,98,19,82,32,85,45,64,8,31,18,46,5,45,55,48,17,20,31,46,24,45,22,37,66,80,92,21,38,93,61,18,47,73,22,94,64,89,77
1191,61,f,yes,no,yes,yes,yes,True,False,2452,in,63,False,57,41,62,26,29,71,100,0,78,19,63,74,76,81,44,51,63,25,89,14,93,33,44,72,24,49,56,82,66,22,51,21,14,44,80,37,8,97,30,5,83,81,51,99,36,93,84,84,46,91,86,31
1192,43,f,yes,yes,yes,yes,yes,True,False,493,out,82,False,19,2,76,54,5,29,78,43,2,24,25,64,68,73,80,96,64,72,8,80,21,81,34,35,61,74,75,18,96,50,29,41,34,26,73,90,84,43,19,77,36,3,31,14,54,95,30,69,73,89,26,39
1193,88,f,no,no,no,no,no,True,False,2299,out,84,False,52,65,4,23,95,66,99,59,9,33,31,93,48,59,10,8,27,31,81,33,30,52,79,100,68,63,59,97,88,23,39,21,71,76,74,53,74,90,2,11,33,97,43,38,88,71,75,6,33,88,36,9
1194,85,f,yes,yes,no,yes,yes,False,False,2192,in,29,False,54,86,6,9,98,89,75,93,60,44,52,3,68,35,86,74,6,33,40,85,12,85,13,93,44,11,23,63,28,48,46,24,87,80,31,31,6,98,0,63,40,27,42,19,89,48,51,89,49,80,29,15
